attrition_flag,dependent_count,marital_status,income_category,card_category,credit_limit_NaN,credit_limit,education_level
Existing Customer,4,Single,$60K - $80K,Blue,0,1579.0,Uneducated
Attrited Customer,3,Single,Unknown,Blue,0,1900.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,1820.0,Uneducated
Existing Customer,1,Unknown,$40K - $60K,Blue,0,2406.0,High School
Attrited Customer,0,Married,$60K - $80K,Blue,0,4541.0,Uneducated
Existing Customer,4,Single,Less than $40K,Blue,0,3124.0,College
Existing Customer,2,Single,Less than $40K,Blue,0,2240.0,Unknown
Existing Customer,4,Married,$40K - $60K,Blue,0,1773.0,High School
Existing Customer,0,Married,Less than $40K,Blue,0,1674.0,Unknown
Existing Customer,4,Married,Unknown,Blue,0,3257.0,College
Existing Customer,3,Married,Unknown,Silver,0,32611.0,Unknown
Existing Customer,3,Divorced,Less than $40K,Blue,0,3027.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,4210.0,College
Existing Customer,3,Divorced,$40K - $60K,Blue,0,10931.0,Doctorate
Existing Customer,3,Single,$120K +,Blue,0,34516.0,High School
Existing Customer,0,Single,$40K - $60K,Blue,0,2637.0,High School
Existing Customer,4,Single,Less than $40K,Blue,0,2899.0,Graduate
Existing Customer,2,Divorced,$120K +,Blue,0,1438.3,Uneducated
Existing Customer,0,Divorced,Less than $40K,Blue,0,1573.0,Post-Graduate
Attrited Customer,3,Married,Less than $40K,Blue,0,6184.0,Graduate
Existing Customer,0,Married,$120K +,Silver,0,34516.0,Graduate
Existing Customer,3,Married,Unknown,Blue,0,1822.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,2701.0,Graduate
Attrited Customer,1,Unknown,Less than $40K,Blue,0,3654.0,Graduate
Existing Customer,3,Single,$80K - $120K,Blue,0,2626.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,1438.3,Post-Graduate
Existing Customer,4,Single,Unknown,Blue,0,13376.0,Graduate
Existing Customer,3,Single,$120K +,Blue,0,31636.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,3453.0,Unknown
Attrited Customer,3,Married,Less than $40K,Blue,0,3889.0,Graduate
Existing Customer,4,Unknown,$40K - $60K,Blue,0,2216.0,Graduate
Existing Customer,2,Married,$80K - $120K,Blue,0,11434.0,High School
Existing Customer,5,Married,Unknown,Blue,0,3146.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,2790.0,Graduate
Existing Customer,4,Single,Unknown,Blue,0,4396.0,Uneducated
Existing Customer,0,Single,$60K - $80K,Blue,0,14314.0,High School
Attrited Customer,2,Married,$40K - $60K,Blue,0,1889.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,1862.0,College
Existing Customer,0,Married,$40K - $60K,Blue,0,2875.0,Graduate
Attrited Customer,3,Married,Less than $40K,Blue,0,1763.0,College
Existing Customer,5,Married,$40K - $60K,Blue,0,1438.3,Uneducated
Existing Customer,1,Single,$40K - $60K,Blue,0,2623.0,College
Attrited Customer,2,Married,Less than $40K,Blue,0,1944.0,Post-Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,1438.3,Unknown
Existing Customer,1,Single,Unknown,Blue,0,2884.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,2936.0,Post-Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,5791.0,High School
Existing Customer,0,Single,$40K - $60K,Blue,0,1438.3,Uneducated
Existing Customer,4,Single,Less than $40K,Blue,0,1912.0,Post-Graduate
Existing Customer,2,Single,Unknown,Blue,0,3288.0,Unknown
Attrited Customer,2,Married,Unknown,Blue,0,4382.0,Doctorate
Existing Customer,3,Married,Unknown,Blue,0,3595.0,College
Attrited Customer,4,Married,Less than $40K,Blue,0,3159.0,Uneducated
Existing Customer,3,Unknown,Unknown,Blue,0,5393.0,Unknown
Existing Customer,2,Unknown,$80K - $120K,Blue,0,12222.0,Uneducated
Existing Customer,5,Single,Less than $40K,Blue,0,1438.3,College
Existing Customer,3,Married,$60K - $80K,Blue,0,3429.0,College
Existing Customer,3,Single,$80K - $120K,Blue,0,12618.0,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,6049.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,2533.0,College
Existing Customer,1,Single,Unknown,Blue,0,2411.0,Graduate
Existing Customer,4,Divorced,$60K - $80K,Blue,0,2001.0,Graduate
Existing Customer,2,Single,Unknown,Blue,0,2042.0,High School
Attrited Customer,2,Married,$60K - $80K,Blue,0,2527.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,4,Married,Unknown,Blue,0,13816.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,2256.0,Unknown
Existing Customer,5,Married,Unknown,Silver,0,34516.0,Graduate
Existing Customer,3,Married,$80K - $120K,Blue,0,6400.0,Unknown
Existing Customer,4,Married,Unknown,Blue,0,1816.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,3347.0,Uneducated
Existing Customer,1,Single,Less than $40K,Blue,0,2705.0,Graduate
Existing Customer,1,Married,$40K - $60K,Blue,0,2043.0,College
Existing Customer,3,Single,$40K - $60K,Blue,0,1912.0,Unknown
Existing Customer,3,Divorced,$40K - $60K,Blue,0,3028.0,Post-Graduate
Existing Customer,5,Married,Less than $40K,Blue,0,1514.0,College
Existing Customer,2,Single,Less than $40K,Blue,0,1438.3,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,3103.0,Uneducated
Existing Customer,2,Divorced,Less than $40K,Blue,0,2504.0,Graduate
Attrited Customer,1,Married,Unknown,Blue,0,3674.0,High School
Existing Customer,1,Married,$80K - $120K,Blue,0,2916.0,Unknown
Existing Customer,1,Single,Less than $40K,Blue,0,1633.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,5466.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,2032.0,College
Existing Customer,0,Single,$60K - $80K,Blue,0,3933.0,Graduate
Existing Customer,3,Unknown,$80K - $120K,Blue,0,21328.0,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,3562.0,High School
Attrited Customer,2,Single,Unknown,Blue,0,2069.0,High School
Existing Customer,3,Single,$120K +,Blue,0,3534.0,High School
Existing Customer,3,Married,$40K - $60K,Blue,0,2402.0,High School
Existing Customer,2,Married,Unknown,Blue,0,3136.0,High School
Existing Customer,1,Divorced,$40K - $60K,Blue,0,2802.0,Unknown
Existing Customer,4,Married,Unknown,Blue,0,2315.0,College
Existing Customer,3,Unknown,Unknown,Blue,0,11238.0,Graduate
Attrited Customer,0,Married,$60K - $80K,Blue,0,1460.0,High School
Existing Customer,1,Married,Less than $40K,Blue,0,2602.0,High School
Attrited Customer,2,Single,Less than $40K,Blue,0,4225.0,High School
Existing Customer,4,Single,$40K - $60K,Blue,0,2576.0,Graduate
Attrited Customer,4,Married,Unknown,Blue,0,1931.0,High School
Attrited Customer,3,Single,$40K - $60K,Blue,0,2344.0,Unknown
Existing Customer,1,Unknown,Unknown,Blue,0,7270.0,College
Existing Customer,2,Single,Less than $40K,Blue,0,2395.0,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,2835.0,Graduate
Existing Customer,0,Single,$40K - $60K,Blue,0,1540.0,High School
Existing Customer,2,Married,Unknown,Blue,0,3017.0,College
Existing Customer,1,Married,Less than $40K,Blue,0,1438.3,High School
Existing Customer,1,Single,$40K - $60K,Blue,0,1438.3,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,1584.0,High School
Existing Customer,2,Single,$40K - $60K,Blue,0,2676.0,College
Existing Customer,2,Divorced,$40K - $60K,Blue,0,5084.0,College
Attrited Customer,3,Single,Less than $40K,Blue,0,1764.0,Uneducated
Existing Customer,0,Unknown,$60K - $80K,Blue,0,23925.0,Graduate
Existing Customer,3,Married,Unknown,Blue,0,2886.0,Graduate
Existing Customer,3,Unknown,Unknown,Blue,0,6720.0,Uneducated
Existing Customer,4,Single,Less than $40K,Gold,0,15569.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,1565.0,Unknown
Existing Customer,5,Single,$60K - $80K,Blue,0,5947.0,Graduate
Existing Customer,3,Married,$60K - $80K,Blue,0,18821.0,Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,1544.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,1755.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1438.3,Unknown
Existing Customer,2,Single,Less than $40K,Blue,0,2153.0,Uneducated
Attrited Customer,3,Married,Less than $40K,Blue,0,1684.0,High School
Existing Customer,3,Single,$40K - $60K,Blue,0,5662.0,Doctorate
Existing Customer,5,Single,Less than $40K,Blue,0,2799.0,Graduate
Existing Customer,3,Married,$120K +,Blue,0,12398.0,College
Existing Customer,2,Single,$40K - $60K,Blue,0,4461.0,Graduate
Existing Customer,1,Divorced,$40K - $60K,Blue,0,2597.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,9733.0,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,2261.0,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,2822.0,High School
Existing Customer,3,Unknown,Less than $40K,Blue,0,8793.0,Uneducated
Existing Customer,0,Married,Unknown,Blue,0,5843.0,College
Existing Customer,4,Single,Less than $40K,Blue,0,3322.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,2036.0,College
Existing Customer,0,Single,Less than $40K,Blue,0,2387.0,High School
Existing Customer,4,Unknown,Less than $40K,Blue,0,1884.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,3747.0,Unknown
Existing Customer,1,Married,Less than $40K,Blue,0,2220.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,2428.0,Post-Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,1438.3,High School
Existing Customer,4,Single,$40K - $60K,Blue,0,1850.0,High School
Existing Customer,2,Married,$40K - $60K,Silver,0,16002.0,Post-Graduate
Attrited Customer,2,Unknown,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,1,Unknown,Less than $40K,Blue,0,5222.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,0,Single,Less than $40K,Blue,0,2582.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,1533.0,Doctorate
Existing Customer,3,Married,Less than $40K,Blue,0,1438.3,High School
Attrited Customer,1,Divorced,$80K - $120K,Blue,0,5763.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,1910.0,College
Existing Customer,0,Married,Less than $40K,Blue,0,1515.0,Unknown
Existing Customer,2,Single,$40K - $60K,Blue,0,1538.0,Unknown
Existing Customer,4,Single,$40K - $60K,Blue,0,1572.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,2814.0,Unknown
Attrited Customer,5,Married,Less than $40K,Blue,0,1495.0,Graduate
Attrited Customer,2,Married,$40K - $60K,Blue,0,1959.0,Graduate
Existing Customer,1,Divorced,Less than $40K,Blue,0,2903.0,Unknown
Existing Customer,3,Single,$40K - $60K,Blue,0,4543.0,Uneducated
Existing Customer,1,Married,Unknown,Blue,0,3119.0,High School
Existing Customer,1,Unknown,$80K - $120K,Blue,0,17506.0,Unknown
Attrited Customer,2,Married,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,2,Married,Unknown,Blue,0,3128.0,Unknown
Attrited Customer,2,Single,Unknown,Blue,0,5956.0,College
Existing Customer,4,Unknown,Less than $40K,Blue,0,4177.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,13457.0,High School
Existing Customer,4,Divorced,$80K - $120K,Blue,0,1535.0,Uneducated
Existing Customer,3,Married,Less than $40K,Blue,0,3203.0,Uneducated
Attrited Customer,2,Divorced,Less than $40K,Blue,0,2092.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,2420.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,2313.0,Uneducated
Existing Customer,2,Married,$40K - $60K,Blue,0,3059.0,College
Existing Customer,1,Married,$40K - $60K,Blue,0,2235.0,High School
Existing Customer,1,Married,Less than $40K,Blue,0,3208.0,Unknown
Existing Customer,2,Unknown,$60K - $80K,Blue,0,7534.0,High School
Existing Customer,1,Unknown,Less than $40K,Blue,0,2006.0,College
Existing Customer,4,Divorced,$60K - $80K,Blue,0,1438.3,Graduate
Existing Customer,3,Married,$80K - $120K,Blue,0,14044.0,Post-Graduate
Existing Customer,4,Single,$60K - $80K,Blue,0,5005.0,Uneducated
Attrited Customer,2,Single,Less than $40K,Blue,0,1628.0,Graduate
Existing Customer,0,Single,Less than $40K,Blue,0,3033.0,Unknown
Existing Customer,1,Unknown,$40K - $60K,Blue,0,5204.0,Uneducated
Existing Customer,1,Single,Less than $40K,Blue,0,2442.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,2429.0,High School
Existing Customer,0,Single,$40K - $60K,Blue,0,2213.0,Unknown
Existing Customer,4,Married,Less than $40K,Blue,0,2624.0,Graduate
Existing Customer,1,Single,$40K - $60K,Blue,0,1976.0,High School
Existing Customer,3,Single,$40K - $60K,Blue,0,3492.0,Graduate
Attrited Customer,4,Married,Less than $40K,Blue,0,3546.0,High School
Attrited Customer,3,Unknown,Less than $40K,Blue,0,2989.0,Graduate
Existing Customer,4,Married,$40K - $60K,Blue,0,1438.3,Uneducated
Existing Customer,4,Divorced,Unknown,Blue,0,1438.3,High School
Existing Customer,3,Unknown,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,4,Single,$40K - $60K,Blue,0,2383.0,Unknown
Existing Customer,2,Married,$80K - $120K,Blue,0,13587.0,Uneducated
Existing Customer,3,Single,Less than $40K,Blue,0,3085.0,College
Existing Customer,4,Single,$80K - $120K,Blue,0,32431.0,Unknown
Existing Customer,0,Single,Less than $40K,Blue,0,2207.0,Graduate
Existing Customer,3,Unknown,Less than $40K,Blue,0,2781.0,Graduate
Attrited Customer,3,Single,$80K - $120K,Blue,0,6921.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,7596.0,College
Existing Customer,3,Married,Unknown,Blue,0,4568.0,College
Existing Customer,4,Single,$40K - $60K,Blue,0,6475.0,College
Attrited Customer,3,Divorced,$80K - $120K,Blue,0,9949.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,2238.0,Post-Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,0,Single,Less than $40K,Blue,0,2670.0,Doctorate
Existing Customer,3,Single,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,3,Single,$40K - $60K,Blue,0,2142.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,3382.0,Uneducated
Existing Customer,2,Single,Unknown,Blue,0,8961.0,High School
Existing Customer,4,Married,Less than $40K,Blue,0,1762.0,High School
Existing Customer,4,Divorced,$40K - $60K,Blue,0,1919.0,Unknown
Existing Customer,0,Married,Less than $40K,Blue,0,3054.0,Uneducated
Existing Customer,3,Single,Unknown,Blue,0,1877.0,Unknown
Existing Customer,3,Married,Less than $40K,Blue,0,4223.0,College
Attrited Customer,2,Married,Less than $40K,Blue,0,1666.0,College
Existing Customer,2,Divorced,Less than $40K,Blue,0,2422.0,Graduate
Existing Customer,1,Married,Unknown,Blue,0,4821.0,High School
Existing Customer,2,Single,Less than $40K,Blue,0,3264.0,Graduate
Existing Customer,3,Married,$60K - $80K,Blue,0,4565.0,Uneducated
Existing Customer,3,Single,$40K - $60K,Blue,0,1765.0,Graduate
Existing Customer,4,Divorced,$80K - $120K,Blue,0,16050.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,2188.0,Uneducated
Existing Customer,3,Single,$40K - $60K,Blue,0,1721.0,Unknown
Attrited Customer,1,Married,$40K - $60K,Blue,0,1737.0,College
Existing Customer,3,Divorced,Unknown,Blue,0,2369.0,Unknown
Existing Customer,3,Single,Less than $40K,Blue,0,2652.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,1438.3,Uneducated
Existing Customer,1,Unknown,Less than $40K,Blue,0,1438.3,Uneducated
Existing Customer,4,Married,Less than $40K,Blue,0,1438.3,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,2481.0,Graduate
Existing Customer,1,Single,Unknown,Blue,0,9817.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,4255.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,1438.3,College
Existing Customer,2,Single,Less than $40K,Blue,0,4970.0,Graduate
Attrited Customer,1,Married,Unknown,Blue,0,1438.3,Graduate
Existing Customer,4,Married,Unknown,Blue,0,2333.0,Graduate
Attrited Customer,2,Married,$120K +,Silver,0,34516.0,Graduate
Attrited Customer,4,Married,$40K - $60K,Blue,0,4373.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,1561.0,Graduate
Attrited Customer,2,Married,$80K - $120K,Blue,0,12073.0,Graduate
Existing Customer,1,Single,Unknown,Blue,0,1438.3,Unknown
Existing Customer,5,Single,$40K - $60K,Blue,0,1438.3,High School
Existing Customer,4,Single,Less than $40K,Blue,0,2525.0,Uneducated
Attrited Customer,4,Married,Unknown,Blue,0,6451.0,College
Existing Customer,3,Married,$40K - $60K,Blue,0,4142.0,Unknown
Attrited Customer,2,Single,$120K +,Blue,0,34516.0,Uneducated
Attrited Customer,3,Married,Less than $40K,Blue,0,1897.0,Unknown
Existing Customer,4,Single,Less than $40K,Blue,0,3231.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1577.0,Uneducated
Existing Customer,2,Single,Less than $40K,Blue,0,3061.0,Uneducated
Existing Customer,4,Single,$40K - $60K,Blue,0,2300.0,Unknown
Existing Customer,4,Married,Less than $40K,Blue,0,2796.0,Uneducated
Existing Customer,2,Married,$40K - $60K,Blue,0,3024.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,5293.0,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,1964.0,College
Existing Customer,2,Single,Less than $40K,Blue,0,2051.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,1998.0,Uneducated
Existing Customer,1,Divorced,Unknown,Blue,0,11881.0,High School
Existing Customer,4,Single,Less than $40K,Blue,0,2968.0,Unknown
Existing Customer,3,Married,Less than $40K,Blue,0,2797.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,13984.0,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,2505.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,2972.0,Graduate
Existing Customer,1,Single,$80K - $120K,Blue,0,5856.0,Graduate
Existing Customer,4,Divorced,Less than $40K,Blue,0,7182.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,5844.0,Unknown
Attrited Customer,1,Single,Less than $40K,Blue,0,2114.0,Unknown
Existing Customer,4,Single,$80K - $120K,Blue,0,8208.0,Uneducated
Attrited Customer,4,Single,$60K - $80K,Blue,0,3940.0,Post-Graduate
Existing Customer,3,Divorced,$60K - $80K,Blue,0,5784.0,College
Attrited Customer,4,Unknown,$60K - $80K,Blue,0,8632.0,High School
Existing Customer,2,Single,Less than $40K,Blue,0,1438.3,Divorced
Existing Customer,1,Single,$40K - $60K,Blue,0,2255.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,9874.0,Graduate
Existing Customer,0,Single,Less than $40K,Blue,0,1873.0,Graduate
Attrited Customer,3,Married,$80K - $120K,Blue,0,3288.0,Graduate
Existing Customer,1,Single,$40K - $60K,Blue,0,3334.0,High School
Existing Customer,2,Divorced,$60K - $80K,Blue,0,3299.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,2754.0,Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,2035.0,Doctorate
Existing Customer,4,Married,Unknown,Blue,0,3979.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,2642.0,High School
Attrited Customer,0,Divorced,$60K - $80K,Silver,0,28229.0,Post-Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,2973.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,1612.0,Graduate
Existing Customer,1,Single,$80K - $120K,Blue,0,12084.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,2930.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,1963.0,Uneducated
Attrited Customer,2,Single,$40K - $60K,Blue,0,2762.0,Graduate
Attrited Customer,3,Single,Less than $40K,Blue,0,2214.0,Uneducated
Existing Customer,1,Single,Less than $40K,Blue,0,2292.0,Graduate
Existing Customer,2,Divorced,$40K - $60K,Blue,0,2901.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,2865.0,Uneducated
Existing Customer,0,Single,Unknown,Blue,0,3934.0,Uneducated
Existing Customer,2,Single,$40K - $60K,Blue,0,2428.0,High School
Existing Customer,5,Married,$40K - $60K,Blue,0,5302.0,Graduate
Existing Customer,4,Married,Unknown,Blue,0,9139.0,Uneducated
Existing Customer,5,Married,$40K - $60K,Blue,0,5219.0,High School
Existing Customer,2,Single,Unknown,Blue,0,10351.0,High School
